# MANUALLY MANAGED - this file was INITIALLY GENERATED by homm3.carve
# (provenance below) and is hand-owned after admission: boundary
# corrections are edited directly into these rows; do not regenerate
# over hand edits.
# generator: homm3.carve.audit
# exe: HEROES3.EXE sha256=057c9d88e7206f6669a4615de2c6e02ab6c4e2d570a9e2badf07fe0bd6247274 size=2732032
# date: 2026-08-04
# ANALYSIS OUTPUT, NOT RETAIL EVIDENCE
# 11943 functions; size INCLUDES jump tables
# BOUNDARY CORRECTION 2026-08-22: 0x217b94 is the 166-byte `_sqrt`, not
# a 9-byte helper followed by a 157-byte function at 0x217b9d. The pinned
# VC6 SP3 lib-rtm/LIBCMT.LIB `sqrt.obj` publishes `_sqrt` at object +0x14;
# its complete 166 bytes and reloc topology match retail 0x617b94..0x617c3a.
# The apparent 0x217b9d entry is fall-through inside `_sqrt`. 11933 rows since.
# BOUNDARY CORRECTION 2026-08-07: the three C++ EH unwind funclets the
# carve split off after heroWindowManager::DoQuickView (0x202b7a/25,
# 0x202b93/31, 0x202bb2/22) are folded back into 0x202a40, whose true
# extent is 392 B (0x602a40..0x602bc8). Proof: the VC6 compile of the
# reconstructed body emits the same three blocks as local labels inside
# one symbol, byte-for-byte. 11940 rows since.
# BOUNDARY CORRECTION 2026-08-07 (second, same class): the four EH
# unwind funclets after heroWindowManager::DoDialog (0x202735/25,
# 0x20274e/31, 0x20276d/19, 0x202780/32) fold into 0x202520, true extent
# 640 B (0x602520..0x6027a0); the four after DoDialogDraw (0x2029cf/25,
# 0x2029e8/31, 0x202a07/19, 0x202a1a/32) fold into 0x2027a0, true extent
# 666 B (0x6027a0..0x602a3a). Same self-validating proof as DoQuickView:
# the VC6 compile of each reconstructed body emits its four blocks as
# local labels inside one symbol and both functions are byte-exact at
# the merged size. Corroboration: the merged extents abut exactly -
# 533+25+31+19+32 = 640 lands on DoDialogDraw's entry with no padding.
# BOUNDARY ADMISSION 2026-08-11: artifact.obj's two static TAutoArrayPtr<char>
# cleanup thunks are 22-byte function entries at 0x4d340 and 0x4d360. Retail
# atexit relocations at 0x4ce26 and 0x4d155 point to them, and compiling the
# reconstructed static owners reproduces both bodies byte-for-byte.
# BOUNDARY ADMISSION 2026-08-11: spelldefs.obj's three lazy TAutoStrPtr-array
# cleanup thunks are function entries at 0x19e4b0/0x19e4d0/0x19e4f0. Direct
# atexit relocations in InitializeSpellTraits point to them; each calls the
# shared element destructor through `eh vector destructor iterator` and ends
# before the next 16-byte-aligned entry.
# BOUNDARY CORRECTION 2026-08-11: executive::CallManager is one 464-byte
# EH-bearing function at 0xb0c70. The bootstrap's 338-byte split ended at its
# normal body and misclassified the three immediately following catch handlers
# (0xb0dc2/0xb0dd7/0xb0e25) as functions. Their shared EBP frame, unwind-state
# actions, rethrows, and exact VC6 reproduction prove they belong to the parent;
# its aligned extent ends at MainLoop's independent entry 0xb0e40.
# 11932 rows since.
# BOUNDARY ADMISSION 2026-08-24: soundmgr.obj's ProcessMP3Stop thread entry
# is the 16-byte body at 0x19a830. Five retail `_beginthread` immediates point
# to the 16-byte-aligned entry; it loads gpSoundManager, calls the independent
# 0x19b080 member body, then tail-jumps to `__endthread`. Dreamcast CodeView
# independently publishes `void ProcessMP3Stop(void*)` and its sole outgoing
# edge to soundManager::ThreadStopMP3. 11934 rows since.
# BOUNDARY CORRECTION 2026-08-26: game.obj's EH-bearing body at 0xcafd0 is
# one 0xd14-byte function through 0xcbce4, including its in-line catch handler
# at 0xcb1ec and the resumed body at 0xcb206. The HandlerType record at retail
# .rdata 0x64db70 points to 0xcb1ec; the normal path jumps over that handler to
# 0xcb206, which uses the parent's saved EBP frame and reaches both shared
# epilogues before the switch tables ending at 0xcbce4. The carve's standalone
# 0xcb1ec/23 and 0xcb206/2782 rows were therefore interior chunks, not entries.
# 11939 rows since.
# BOUNDARY CORRECTION 2026-08-26: game::SaveGame at 0xbeea0 is one 0x2f6-byte
# EH-bearing function through 0xbf196. Its normal path returns at 0xbf104, the
# HandlerType record at retail .rdata 0x64d758 points to the typed catch at
# 0xbf107, and that handler reads the parent's EBP-relative filename before
# returning the shared continuation 0xbf181. The continuation restores the
# same SEH frame and returns with the parent's `ret 0x14`; 0xbf196..0xbf19f is
# alignment padding before SetupOrigData. The carve's 0xbf107/122 row was an
# interior catch funclet, not an independent entry. 11938 rows since.
# BOUNDARY CORRECTION 2026-08-27: TEN function entries the carve missed,
# all inside event_record.obj's span and all previously scored as inter-
# function padding. .data 0x6776b0 holds an ELEVEN-entry table of record
# factory pointers indexed by the type byte load_recorded_events reads off
# the save stream (`call dword ptr [ecx*4 + 0x6776b0]` at 0x49dc16), and its
# entries 1..11 are 0x9a650 0x9a980 0x9aa40 0x9abf0 0x9acc0 0x9af00 0x9b150
# 0x9b400 0x9b6a0 0x9ba00 0x9bc30 - exactly the type_event_record_type
# roster's order. Entry 11 (0x9bc30, shroud) was already carved; the other
# ten are 39-byte bodies of the identical shape (`push <cb> / call
# operator new / test / base vptr / player_id = gNetLocalGamePos / derived
# vptr / ret`) followed by 0x90 padding, each storing its own class's
# vftable and each allocating exactly the size event_record.h models for
# that class (0x18/0x18/0x10/0x10/0x18/0x20/0x18/0x10/0x1c/0x0c). 11948 rows.
rva	size
0x1b1380	28
0x1b13a0	32
0x1b13c0	89
0x1b1420	96
0x1b1480	97
0x1b14f0	95
0x1b1550	95
0x1b15b0	95
0x1b1610	95
0x1b1670	95
0x1b16d0	95
0x1b1730	95
0x1b1790	6268
0x1b3010	33
0x1b3040	107
0x1b30b0	142
0x1b3140	1566
0x1b3760	32
0x1b3780	179
0x1b3840	12
0x1b3850	7
0x1b3860	17
0x1b3880	16
0x1b3890	88
0x1b38f0	65
0x1b3940	197
0x1b3a10	10
0x1b3a20	17
0x1b3a40	3
0x1b3a50	33
0x1b3a80	17
0x1b3aa0	49
0x1b3ae0	116
0x1b3b60	35
0x1b3ba0	35
0x1b3be0	35
0x1b3c20	35
0x1b3c60	35
0x1b3ca0	35
0x1b3ce0	35
0x1b3d20	35
0x1b3d60	35
0x1b3da0	22
0x1b3dd0	111
0x1b3e40	56
0x1b3e80	1887
0x1b45f0	621
0x1b4860	110
0x1b48d0	141
0x1b4960	434
0x1b4b20	1483
0x1b50f0	846
0x1b5440	1576
0x1b5a70	2215
0x1b6320	263
0x1b6430	262
0x1b6540	714
0x1b6810	132
0x1b68a0	767
0x1b6ba0	588
0x1b6e00	435
0x1b6fd0	625
0x1b7250	154
0x1b72f0	549
0x1b7520	362
0x1b7690	31
0x1b76b0	24
0x1b76d0	32
0x1b76f0	521
0x1b7900	89
0x1b7960	96
0x1b79c0	97
0x1b7a30	95
0x1b7a90	95
0x1b7af0	95
0x1b7b50	95
0x1b7bb0	95
0x1b7c10	95
0x1b7c70	95
0x1b7cd0	342
0x1b7e30	289
0x1b7f60	89
0x1b7fc0	87
0x1b8020	53
0x1b8060	36
0x1b8090	1295
0x1b85a0	23
0x1b85c0	44
0x1b85f0	126
0x1b8670	168
0x1b8720	766
0x1b8a20	23
0x1b8a40	89
0x1b8aa0	179
0x1b8b60	89
0x1b8bc0	163
0x1b8c70	43
0x1b8ca0	32
0x1b8cc0	15
0x1b8cd0	40
0x1b8d00	32
0x1b8d20	89
0x1b8d80	96
0x1b8de0	97
0x1b8e50	95
0x1b8eb0	95
0x1b8f10	95
0x1b8f70	95
0x1b8fd0	95
0x1b9030	95
0x1b9090	95
0x1b90f0	25
0x1b9110	61
0x1b9150	48
0x1b9180	67
0x1b91d0	208
0x1b92a0	48
0x1b92d0	51
0x1b9310	48
0x1b9340	48
0x1b9370	72
0x1b93c0	48
0x1b93f0	85
0x1b9450	143
0x1b94e0	141
0x1b9570	144
0x1b9600	115
0x1b9680	51
0x1b96c0	48
0x1b96f0	48
0x1b9720	48
0x1b9750	51
0x1b9790	48
0x1b97c0	51
0x1b9800	54
0x1b9840	49
0x1b9880	48
0x1b98b0	1029
0x1b9cc0	700
0x1b9f80	32
0x1b9fa0	13
0x1b9fb0	767
0x1ba2b0	33
0x1ba2e0	198
0x1ba3b0	257
0x1ba4c0	317
0x1ba600	215
0x1ba6e0	495
0x1ba8d0	32
0x1ba8f0	33
0x1ba920	437
0x1baae0	98
0x1bab50	73
0x1baba0	164
0x1bac50	1277
0x1bb150	678
0x1bb400	596
0x1bb660	743
0x1bb950	208
0x1bba20	34
0x1bba50	8
0x1bba60	8
0x1bba70	68
0x1bbac0	130
0x1bbb50	32
0x1bbb70	33
0x1bbba0	551
0x1bbdd0	77
0x1bbe20	27
0x1bbe40	33
0x1bbe70	742
0x1bc160	7
0x1bc170	127
0x1bc1f0	51
0x1bc230	32
0x1bc250	33
0x1bc280	301
0x1bc3b0	138
0x1bc440	429
0x1bc5f0	146
0x1bc690	1
0x1bc6a0	33
0x1bc6d0	138
0x1bc760	123
0x1bc7e0	3
0x1bc7f0	124
0x1bc870	32
0x1bc890	122
0x1bc910	125
0x1bc990	89
0x1bc9f0	96
0x1bca50	97
0x1bcac0	95
0x1bcb20	95
0x1bcb80	95
0x1bcbe0	95
0x1bcc40	95
0x1bcca0	95
0x1bcd00	95
0x1bcd60	1414
0x1bd2f0	1026
0x1bd700	71
0x1bd750	392
0x1bd8e0	1361
0x1bde40	49
0x1bde80	212
0x1bdf60	118
0x1bdfe0	78
0x1be030	467
0x1be210	192
0x1be2d0	179
0x1be390	183
0x1be450	428
0x1be600	810
0x1be930	816
0x1bec60	371
0x1bede0	1063
0x1bf210	421
0x1bf3c0	286
0x1bf4e0	12
0x1bf4f0	122
0x1bf570	134
0x1bf600	198
0x1bf6d0	151
0x1bf770	158
0x1bf810	226
0x1bf900	600
0x1bfb60	614
0x1bfdd0	116
0x1bfe50	85
0x1bfeb0	873
0x1c0220	474
0x1c0400	623
0x1c0670	590
0x1c08c0	974
0x1c0c90	137
0x1c0d20	317
0x1c0e60	192
0x1c0f20	342
0x1c1080	100
0x1c10f0	138
0x1c1180	169
0x1c1230	70
0x1c1280	21
0x1c12a0	57
0x1c12e0	201
0x1c13b0	131
0x1c1440	12
0x1c1450	12
0x1c1460	56
0x1c14a0	25
0x1c14c0	502
0x1c16c0	32
0x1c16e0	89
0x1c1740	96
0x1c17a0	97
0x1c1810	95
0x1c1870	95
0x1c18d0	95
0x1c1930	95
0x1c1990	95
0x1c19f0	95
0x1c1a50	95
0x1c1ab0	2178
0x1c2340	33
0x1c2370	143
0x1c2400	431
0x1c25b0	437
0x1c2770	200
0x1c2840	315
0x1c2980	137
0x1c2a10	32
0x1c2a30	89
0x1c2a90	96
0x1c2af0	97
0x1c2b60	95
0x1c2bc0	95
0x1c2c20	95
0x1c2c80	95
0x1c2ce0	95
0x1c2d40	95
0x1c2da0	95
0x1c2e00	28
0x1c2e20	125
0x1c2ea0	327
0x1c2ff0	799
0x1c3310	223
0x1c33f0	220
0x1c34d0	9170
0x1c58b0	33
0x1c58e0	130
0x1c5970	292
0x1c5aa0	149
0x1c5b40	2168
0x1c63c0	737
0x1c66b0	32
0x1c66d0	409
0x1c6870	1439
0x1c6e10	667
0x1c70b0	250
0x1c71b0	156
0x1c7250	427
0x1c7400	913
0x1c77a0	2269
0x1c8080	264
0x1c8190	5320
0x1c9660	33
0x1c9690	123
0x1c9710	543
0x1c9930	684
0x1c9be0	11504
0x1cc8d0	16
0x1cc8e0	33
0x1cc910	107
0x1cc980	6047
0x1ce120	33
0x1ce150	107
0x1ce1c0	427
0x1ce370	496
0x1ce560	716
0x1ce830	7456
0x1d0550	33
0x1d0580	107
0x1d05f0	795
0x1d0910	552
0x1d0b40	543
0x1d0d60	33
0x1d0d90	107
0x1d0e00	652
0x1d1090	33
0x1d10c0	107
0x1d1130	150
0x1d11d0	218
0x1d12b0	165
0x1d1360	1690
0x1d1a00	33
0x1d1a30	107
0x1d1aa0	179
0x1d1b60	246
0x1d1c60	194
0x1d1d30	446
0x1d1ef0	1548
0x1d2500	33
0x1d2530	107
0x1d25a0	378
0x1d2720	132
0x1d27b0	405
0x1d2950	239
0x1d2a40	821
0x1d2d80	30
0x1d2da0	488
0x1d2f90	306
0x1d30d0	360
0x1d3240	6607
0x1d4c10	1340
0x1d5150	194
0x1d5220	487
0x1d5410	284
0x1d5530	134
0x1d55c0	1400
0x1d5b40	33
0x1d5b70	107
0x1d5be0	844
0x1d5f30	2266
0x1d6810	251
0x1d6910	366
0x1d6a80	1135
0x1d6ef0	445
0x1d70b0	1992
0x1d7880	33
0x1d78b0	107
0x1d7920	522
0x1d7b30	737
0x1d7e20	66
0x1d7e70	27
0x1d7e90	48
0x1d7ec0	1002
0x1d82b0	464
0x1d8480	609
0x1d86f0	17498
0x1dcb50	33
0x1dcb80	107
0x1dcbf0	602
0x1dce50	294
0x1dcf80	1025
0x1dd390	1662
0x1dda10	5215
0x1dee70	752
0x1df160	159
0x1df200	32
0x1df220	89
0x1df280	96
0x1df2e0	97
0x1df350	95
0x1df3b0	95
0x1df410	95
0x1df470	95
0x1df4d0	95
0x1df530	95
0x1df590	95
0x1df5f0	8204
0x1e1600	20
0x1e1620	33
0x1e1650	107
0x1e16c0	8107
0x1e3670	20
0x1e3690	33
0x1e36c0	107
0x1e3730	8022
0x1e5690	33
0x1e56c0	107
0x1e5730	9383
0x1e7be0	33
0x1e7c10	107
0x1e7c80	8149
0x1e9c60	20
0x1e9c80	33
0x1e9cb0	107
0x1e9d20	313
0x1e9e60	56
0x1e9ea0	315
0x1e9fe0	220
0x1ea0c0	50
0x1ea100	42
0x1ea130	1180
0x1ea5d0	259
0x1ea6e0	2146
0x1eaf50	1860
0x1eb6a0	2009
0x1ebe80	1739
0x1ec550	1978
0x1ecd10	11
0x1ecd20	148
0x1ecdc0	187
0x1ece80	343
0x1ecfe0	954
0x1ed3a0	418
0x1ed550	753
0x1ed850	400
0x1ed9e0	994
0x1eddd0	392
0x1edf60	1887
0x1ee6c0	463
0x1ee890	831
0x1eebd0	417
0x1eed80	32
0x1eeda0	76
0x1eedf0	14
0x1eee00	613
0x1ef070	32
0x1ef090	89
0x1ef0f0	96
0x1ef150	97
0x1ef1c0	95
0x1ef220	95
0x1ef280	95
0x1ef2e0	95
0x1ef340	95
0x1ef3a0	95
0x1ef400	95
0x1ef460	33
0x1ef490	106
0x1ef500	4690
0x1f0760	33
0x1f0790	644
0x1f0a20	146
0x1f0ac0	754
0x1f0dc0	56
0x1f0f60	541
0x1f1180	45
0x1f11b0	32
0x1f11d0	89
0x1f1230	96
0x1f1290	97
0x1f1300	95
0x1f1360	95
0x1f13c0	95
0x1f1420	95
0x1f1480	95
0x1f14e0	95
0x1f1540	95
0x1f15a0	99
0x1f1610	1278
0x1f1b10	361
0x1f1c80	185
0x1f1d40	420
0x1f1ef0	515
0x1f2100	83
0x1f2160	253
0x1f2260	52
0x1f22a0	230
0x1f2390	615
0x1f2600	279
0x1f2720	235
0x1f2810	69
0x1f2860	478
0x1f2a40	968
0x1f2e10	47
0x1f2e40	217
0x1f2f20	80
0x1f2f70	32
0x1f2f90	89
0x1f2ff0	96
0x1f3050	97
0x1f30c0	95
0x1f3120	95
0x1f3180	95
0x1f31e0	95
0x1f3240	95
0x1f32a0	95
0x1f3300	95
0x1f3360	1973
0x1f3b20	33
0x1f3b50	1714
0x1f4210	961
0x1f45e0	213
0x1f46c0	300
0x1f47f0	92
0x1f4850	2007
0x1f5060	726
0x1f5340	654
0x1f55d0	654
0x1f5860	706
0x1f5b30	669
0x1f5dd0	663
0x1f6070	637
0x1f62f0	702
0x1f65b0	693
0x1f6870	612
0x1f6ae0	613
0x1f6d50	613
0x1f6fc0	32
0x1f6fe0	89
0x1f7040	96
0x1f70a0	97
0x1f7110	95
0x1f7170	95
0x1f71d0	95
0x1f7230	95
0x1f7290	95
0x1f72f0	95
0x1f7350	95
0x1f73b0	333
0x1f7500	1015
0x1f7900	1015
0x1f7d00	481
0x1f7ef0	481
0x1f80e0	502
0x1f82e0	2289
0x1f8be0	1590
0x1f9220	906
0x1f95b0	907
0x1f9940	1098
0x1f9d90	316
0x1f9ed0	784
0x1fa1e0	1055
0x1fa600	5926
0x1fbd30	33
0x1fbd60	134
0x1fbf90	675
0x1fc240	628
0x1fc4c0	736
0x1fc7a0	327
0x1fc8f0	531
0x1fcb10	895
0x1fce90	32
0x1fceb0	57
0x1fcef0	108
0x1fcf60	49
0x1fcfa0	97
0x1fd010	790
0x1fd330	88
0x1fd390	540
0x1fd5b0	255
0x1fd6b0	215
0x1fd790	840
0x1fdae0	43
0x1fdb10	33
0x1fdb40	366
0x1fdcb0	30
0x1fdcd0	29
0x1fdcf0	37
0x1fdd20	32
0x1fdd40	32
0x1fdd60	433
0x1fdf20	38
0x1fdf50	89
0x1fdfb0	96
0x1fe010	97
0x1fe080	95
0x1fe0e0	95
0x1fe140	95
0x1fe1a0	95
0x1fe200	95
0x1fe260	95
0x1fe2c0	95
0x1fe320	32
0x1fe340	98
0x1fe3b0	92
0x1fe410	29
0x1fe430	69
0x1fe480	78
0x1fe4d0	23
0x1fe4f0	712
0x1fe7c0	64
0x1fe800	50
0x1fe840	233
0x1fe930	12
0x1fe940	131
0x1fe9d0	32
0x1fe9f0	94
0x1fea50	33
0x1fea80	96
0x1feae0	378
0x1fec60	73
0x1fecb0	165
0x1fed60	122
0x1fede0	94
0x1fee40	140
0x1feed0	142
0x1fef60	142
0x1feff0	34
0x1ff020	222
0x1ff100	189
0x1ff1c0	126
0x1ff240	354
0x1ff3b0	35
0x1ff3e0	125
0x1ff460	33
0x1ff490	108
0x1ff510	96
0x1ff570	50
0x1ff5b0	51
0x1ff5f0	79
0x1ff640	97
0x1ff6b0	33
0x1ff6e0	174
0x1ff790	130
0x1ff820	165
0x1ff8d0	3
0x1ff8e0	117
0x1ff960	195
0x1ffa30	193
0x1ffb00	32
0x1ffb20	20
0x1ffb40	21
0x1ffb60	11
0x1ffb70	32
0x1ffb90	36
0x1ffbc0	132
0x1ffc50	48
0x1ffc80	48
0x1ffcb0	22
0x1ffcd0	22
0x1ffcf0	33
0x1ffd20	78
0x1ffd70	22
0x1ffd90	50
0x1ffdd0	32
0x1ffdf0	26
0x1ffe20	30
0x1ffe40	34
0x1ffe70	860
0x2001d0	481
0x2003c0	557
0x2005f0	228
0x2006e0	3263
0x2013a0	192
0x201460	82
0x2014c0	6
0x2014d0	6
0x2014e0	5
0x2014f0	815
0x201820	112
0x201890	5
0x2018a0	256
0x2019a0	90
0x201a00	796
0x201d20	32
0x201d40	89
0x201da0	96
0x201e00	97
0x201e70	95
0x201ed0	95
0x201f30	95
0x201f90	95
0x201ff0	95
0x202050	95
0x2020b0	95
0x202110	33
0x202140	33
0x202170	56
0x2021b0	276
0x2022d0	70
0x202320	54
0x202360	16
0x202370	59
0x2023b0	231
0x2024a0	120
0x202520	640
0x2027a0	666
0x202a40	392
0x202bd0	124
0x202c50	99
0x202cc0	242
0x202dc0	759
0x2030c0	25
0x2030e0	505
0x2032e0	485
0x2034d0	32
0x2034f0	6
0x2034f6	6
0x2034fc	6
0x203502	6
0x203508	6
0x20350e	6
0x203514	6
0x20351a	6
0x203520	6
0x203526	6
0x20352c	6
0x203532	6
0x203538	6
0x20353e	6
0x203544	6
0x20354a	6
0x203550	6
0x203556	6
0x20355c	6
0x203562	6
0x203568	6
0x20356e	6
0x203574	6
0x20357a	6
0x203580	6
0x203586	6
0x203590	37
0x2035c0	470
0x2037a0	110
0x203810	154
0x2038b0	234
0x2039a0	32
0x2039c0	252
0x203ac0	77
0x203b20	722
0x203e00	1172
0x2042a0	295
0x2043d0	316
0x204510	83
0x204570	99
0x2045e0	52
0x204720	132
0x2047b0	115
0x204830	26
0x204850	505
0x204a50	110
0x204ac0	679
0x204d70	41
0x204da0	112
0x204e10	137
0x204ea0	145
0x204f40	326
0x205090	284
0x2051b0	105
0x205220	812
0x205550	365
0x2056c0	1061
0x205af0	307
0x205c30	59
0x205c70	62
0x205cb0	276
0x205dd0	19
0x205df0	1068
0x206220	8
0x206230	600
0x206490	310
0x2065d0	111
0x206640	173
0x2066f0	566
0x206930	142
0x2069c0	185
0x206a80	62
0x206ac0	67
0x206b10	39
0x206b40	153
0x206be0	141
0x206c70	17
0x206c90	8
0x206ca0	300
0x206dd0	107
0x206e40	1
0x206e50	98
0x206ec0	176
0x206f70	591
0x2071c0	484
0x2073b0	559
0x2075e0	213
0x2076c0	539
0x2078e0	111
0x207950	104
0x2079c0	224
0x207aa0	610
0x207d10	1399
0x208290	1075
0x2086d0	112
0x208740	23
0x208760	135
0x2087f0	120
0x208870	147
0x208910	110
0x208980	157
0x208a20	3260
0x2096e0	44
0x209710	64
0x209750	1956
0x209f00	10
0x209f10	161
0x209fc0	1218
0x20a490	349
0x20a5f0	40
0x20a620	322
0x20a770	946
0x20ab30	11
0x20ab3b	89
0x20ab95	61
0x20abd2	29
0x20abef	28
0x20ac0b	24
0x20ac23	89
0x20ac7d	42
0x20aca7	12
0x20acb3	12
0x20acc0	156
0x20ad5c	61
0x20ad99	29
0x20adb6	28
0x20add2	24
0x20adea	80
0x20ae3a	34
0x20ae5c	78
0x20aeaa	56
0x20aee2	66
0x20af24	70
0x20af6a	70
0x20afb0	59
0x20afeb	72
0x20b033	361
0x20b19c	73
0x20b1e5	75
0x20b230	318
0x20b36e	204
0x20b43a	176
0x20b4ea	50
0x20b51c	16
0x20b52c	21
0x20b541	21
0x20b556	42
0x20b580	12
0x20b58c	12
0x20b598	126
0x20b634	21
0x20b649	10
0x20b653	1
0x20b654	12
0x20b66a	86
0x20b6c0	59
0x20b6fb	202
0x20b7c5	74
0x20b80f	114
0x20b881	28
0x20b89d	136
0x20b925	42
0x20b94f	12
0x20b95b	12
0x20b967	3
0x20b96a	54
0x20b9a0	131
0x20ba23	628
0x20bc97	85
0x20bcec	288
0x20be0c	179
0x20bebf	185
0x20bf78	117
0x20bfed	73
0x20c036	220
0x20c112	220
0x20c1ee	196
0x20c2b2	441
0x20c46b	33
0x20c48c	42
0x20c4b6	12
0x20c4c2	12
0x20c4ce	121
0x20c547	42
0x20c571	12
0x20c57d	12
0x20c589	95
0x20c5e8	115
0x20c65b	84
0x20c6af	46
0x20c6dd	127
0x20c75c	232
0x20c844	168
0x20c8ec	127
0x20c96b	225
0x20ca4c	10
0x20ca56	13
0x20ca63	12
0x20ca79	10
0x20ca83	13
0x20ca90	12
0x20caa6	10
0x20cab0	15
0x20cabf	12
0x20cad5	10
0x20cadf	15
0x20caee	12
0x20cb04	10
0x20cb0e	13
0x20cb1b	12
0x20cb31	10
0x20cb3b	15
0x20cb4a	12
0x20cb60	10
0x20cb6a	15
0x20cb79	12
0x20cb8f	383
0x20cd0e	67
0x20cd51	95
0x20cdb0	74
0x20cdfa	95
0x20ce59	96
0x20ceb9	11
0x20cec4	77
0x20cf11	42
0x20cf3b	12
0x20cf47	12
0x20cf53	10
0x20cf5d	10
0x20cf67	12
0x20cf7d	10
0x20cf87	10
0x20cf91	12
0x20cfa7	10
0x20cfb1	13
0x20cfbe	12
0x20cfd4	10
0x20cfde	13
0x20cfeb	12
0x20d001	10
0x20d00b	13
0x20d018	12
0x20d02e	10
0x20d038	15
0x20d047	12
0x20d05d	21
0x20d072	10
0x20d07c	15
0x20d08b	12
0x20d0a1	21
0x20d0b6	10
0x20d0c0	15
0x20d0cf	12
0x20d0e5	10
0x20d0ef	15
0x20d0fe	12
0x20d114	385
0x20d295	67
0x20d2d8	106
0x20d342	95
0x20d3a1	11
0x20d3ac	104
0x20d414	95
0x20d473	96
0x20d4d3	14
0x20d4e1	7
0x20d4e8	5
0x20d4ed	33
0x20d50e	135
0x20d595	136
0x20d61d	36
0x20d641	36
0x20d665	5
0x20d66a	11
0x20d675	101
0x20d6da	328
0x20d822	183
0x20d8d9	46
0x20d907	286
0x20da25	111
0x20da94	175
0x20db43	46
0x20db71	25
0x20db8a	31
0x20dba9	28
0x20dbc5	31
0x20dbe4	28
0x20dc00	28
0x20dc1c	74
0x20dc66	20
0x20dc7a	17
0x20dc8b	16
0x20dc9b	20
0x20dcaf	16
0x20dcbf	39
0x20dce6	86
0x20dd3c	66
0x20dd7e	42
0x20dda8	12
0x20ddb4	12
0x20ddc0	60
0x20ddfc	21
0x20de11	75
0x20de5c	25
0x20de75	11
0x20de80	29
0x20de9d	28
0x20deb9	24
0x20dedb	1362
0x20e42d	9
0x20e436	130
0x20e4b8	211
0x20e58b	79
0x20e5da	3
0x20e5dd	4
0x20e5e1	3
0x20e5e4	28
0x20e600	39
0x20e627	63
0x20e666	44
0x20e692	44
0x20e6be	49
0x20e6ef	45
0x20e71c	49
0x20e74d	45
0x20e77a	15
0x20e789	45
0x20e7b6	13
0x20e7c3	44
0x20e7ef	220
0x20e8cb	426
0x20ea75	204
0x20eb41	200
0x20ec09	174
0x20ecb7	174
0x20ed65	170
0x20ee0f	170
0x20eeb9	170
0x20ef63	254
0x20f061	435
0x20f214	88
0x20f26c	88
0x20f2c4	126
0x20f342	126
0x20f3c0	210
0x20f492	5
0x20f497	54
0x20f4cd	67
0x20f510	215
0x20f5e7	34
0x20f609	113
0x20f67a	309
0x20f7af	138
0x20f839	308
0x20f96d	316
0x20faa9	5
0x20faae	54
0x20fae4	54
0x20fb1a	54
0x20fb50	196
0x20fc14	305
0x20fd45	62
0x20fd83	62
0x20fdc1	102
0x20fe27	28
0x20fe43	32
0x20fe63	28
0x20fe7f	26
0x20fe99	28
0x20feb5	44
0x20fee1	28
0x20fefd	35
0x20ff20	28
0x20ff3c	28
0x20ff58	35
0x20ff7b	5
0x20ff80	52
0x20ffb4	28
0x20ffd0	24
0x20ffe8	34
0x21000a	49
0x21003b	975
0x21040a	843
0x210755	94
0x2107b3	741
0x210a98	90
0x210af2	686
0x210da0	23
0x210db7	93
0x210e14	40
0x210e3c	2222
0x2116ea	1486
0x211cb8	8
0x211cc0	105
0x211d29	38
0x211d4f	64
0x211d8f	51
0x211dc2	70
0x211e08	71
0x211e4f	343
0x211fa6	35
0x211fc9	36
0x211fed	39
0x212014	31
0x212033	23
0x21204a	222
0x212128	66
0x21216a	88
0x2121c2	149
0x212257	69
0x21229c	108
0x212308	44
0x212334	137
0x2123bd	61
0x2123fa	23
0x212411	23
0x212428	23
0x21243f	235
0x21252a	146
0x2125bc	68
0x212600	33
0x212627	103
0x21268e	48
0x2126be	97
0x21271f	196
0x2127e3	220
0x2128bf	220
0x21299b	196
0x212a5f	196
0x212b23	196
0x212be7	220
0x212cc3	220
0x212d9f	207
0x212e6e	207
0x212f3d	196
0x213001	196
0x2130c5	196
0x213189	84
0x2131dd	460
0x2133a9	62
0x2133e7	96
0x213447	109
0x2134b4	63
0x2134f3	89
0x21354c	84
0x2135a0	114
0x213612	89
0x21366b	78
0x2136b9	78
0x213707	78
0x213755	78
0x2137a3	78
0x2137f1	78
0x21383f	78
0x21388d	78
0x2138db	78
0x213929	78
0x213977	78
0x2139c5	78
0x213a13	78
0x213a61	95
0x213ac0	77
0x213b0d	77
0x213b5a	77
0x213ba7	77
0x213bf4	77
0x213c41	77
0x213c8e	77
0x213cdb	77
0x213d28	77
0x213d75	77
0x213dc2	77
0x213e0f	77
0x213e5c	77
0x213ea9	33
0x213eca	856
0x214222	62
0x214260	207
0x21432f	33
0x214350	5
0x214355	113
0x2143c6	3
0x2143c9	302
0x2144f7	138
0x214581	298
0x2146ab	280
0x2147c3	4
0x2147c7	4
0x2147cb	54
0x214801	54
0x214837	54
0x21486d	4
0x214871	12
0x21487d	12
0x214889	177
0x21493a	277
0x214a4f	62
0x214a8d	62
0x214acb	102
0x214b31	217
0x214c0a	28
0x214c26	35
0x214c49	7
0x214c50	28
0x214c6c	28
0x214c88	35
0x214cab	28
0x214cc7	26
0x214ce1	5
0x214ce6	52
0x214d1a	28
0x214d36	40
0x214d5e	2165
0x2155d3	1451
