# Reviewed whole Windows-only modules and library definitions, including RMG and Victor.
# Individual game-interface exclusions live in win_only.tsv; both lists are checked together.
file	function	signature	reason
src/rmg_terrain.cpp	rmgTerrainPainter::rmgTerrainPainter	void (TRmgMapInterface *, int, int) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. Brush constructor 0x5b7250 allocates 0x44 bytes and calls this three-argument constructor at 0x5b7297. Retained 0x5b45f0/0x26d stores adapter/terrain/strength at +0/+4/+8 (0x5b461c..0x5b4624), initializes point sets at +0x14/+0x24 via 0x5b8670 calls at 0x5b4636/0x5b4651, and initializes the packed vector at +0x34. Adapter vtable slot 3 call 0x5b4673 returns two dimensions, stored at +0xc/+0x10; their product drives a vector resize of two-byte cells whose validity bit is cleared (0x5b4678). Returns with ret 0xc. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	TRmgTerrainBrush::TRmgTerrainBrush	void (TRmgMapInterface *, int, int) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. Generator repairWaterZoneBorders 0x53fcb0 calls the brush constructor at 0x54017e, then calls its terrain-change, rectangle and destructor entries on the same stack object. Retained 0x5b7250/0x9a allocates a 0x44-byte painter (0x5b726e/0x5b7273), forwards map/terrain/strength to painter constructor 0x5b45f0 at 0x5b7297, and initializes the VC6 auto_ptr owns byte and pointer at brush+0/+4 (0x5b72a5/0x5b72a7). Null allocation constructs and throws TAllocationFailure at 0x5b72d2; ThrowInfo 0x6486c0 names .?AVTAllocationFailure@@ through type descriptor 0x660430 and records size 0x20. Returns with ret 0xc. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	TRmgTerrainBrush::~TRmgTerrainBrush	void () __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. Generator repairWaterZoneBorders 0x53fcb0 calls this nullary member at 0x540207 after its rectangle loop. Retained 0x5b72f0/0x225 tests auto_ptr ownership at brush+0 and its nonnull painter at +4 (0x5b730b..0x5b7321). It expands painter cleanup: drains primary/secondary sets at painter+0x14/+0x24, calls repairTerrainPoint 0x5b5440 at 0x5b7358 and paintPoint 0x5b4b20 at 0x5b7409, then paintTransitions 0x5b5a70 at 0x5b7422. It frees the packed vector, destroys both sets and finally deletes the painter at 0x5b74fd. This is the ownership cleanup generated by the empty facade destructor body. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	TRmgTerrainBrush::changeTerrain	void (int, int) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. Generator repairWaterZoneBorders 0x53fcb0 calls this two-argument member at 0x5401c3 when the terrain changes. Retained 0x5b7520/0x16a loads painter from brush+4, drains primary/secondary point sets (counts +0x20/+0x30), calls repairTerrainPoint at 0x5b754a, erases secondary points through bound/range helpers 0x5b8a20/0x5b85a0/0x5b7e30, and conditionally calls paintPoint at 0x5b7653. After paintTransitions at 0x5b7670, it stores the two stack arguments to painter+4/+8 at 0x5b767b/0x5b767e and returns with ret 8. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::~rmgTerrainPainter	void () __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. The retained VC6 auto_ptr destructor at 0x5b76d0 tests owns and pointer, calls this nullary painter destructor at 0x5b76e0, then deletes the allocation at 0x5b76e6. Retained 0x5b76f0/0x209 drains the primary and secondary point sets, calls repairTerrainPoint at 0x5b7745 and conditional paintPoint at 0x5b77f6, then paintTransitions at 0x5b780f. It frees packed-vector begin this+0x38 at 0x5b781b and destroys secondary then primary sets through range erases 0x5b783f/0x5b789f. It leaves object deallocation to the auto_ptr caller. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::paintRectangle	void (unsigned int, unsigned int, unsigned int, unsigned int) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. Brush paintRectangle 0x5b7690 forwards four unsigned bounds at 0x5b76a6 to retained 0x5b4960/0x1b2. This member forms x+width and y+height (0x5b496f/0x5b497b), walks unsigned grid coordinates, calls paintPoint 0x5b4b20 at 0x5b4a2d for a differing terrain, or selects a base frame via strength helper 0x5b6fd0 (0x5b4a3e) and rule slot 4 (0x5b4a4f). The same-terrain path writes a tile through adapter slot 1 at 0x5b4a6f and refreshes the two-byte cache. Returns with ret 0x10. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::paintPoint	void (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. The rectangle painter calls retained 0x5b4b20/0x5cb at 0x5b4a2d. It accepts a grid-point reference, reads configured terrain this+4, calls strength helper 0x5b6fd0 at 0x5b4b33 and terrain-rule slot 4 at 0x5b4b44, writes through adapter slot 1 at 0x5b4b61, and updates the packed cache. It reconciles point sets at this+0x14/+0x24, branches on terrain-rule byte +5 at 0x5b4c03, and calls horizontal/vertical gaps, separated-neighbour checks and queueOtherTerrainNeighbours (first queue call 0x5b4c72). Returns with ret 4. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::queueOtherTerrainNeighbours	void (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. Retained 0x5b50f0/0x34e is called from paintPoint at 0x5b4c72 and 0x5b50dd with one grid-point reference. It bounds north/south and west/east probes using point coordinates and painter dimensions +0xc/+0x10, reads terrain through getPackedCell (first call 0x5b5114), and inserts differing-terrain points into the secondary set at this+0x24 (first insert 0x5b513e). Diagonal probes additionally test the selected terrain-rule byte +5, e.g. 0x5b5298/0x5b529f. Returns with ret 4. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::repairTerrainPoint	void (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. Painter destructor 0x5b76f0 calls retained 0x5b5440/0x626 at 0x5b7745 while draining the primary set. The one-reference member starts with getPackedCell at 0x5b544f and a vertical-gap call at 0x5b545f, combines cardinal gap/repair queries, and paints selected neighbouring points. For disallowed separated neighbours it calls hasSeparatedNeighbours at 0x5b58e4, builds the eight-byte match mask at 0x5b58f8, ranks runs in the direction ring, and calls paintPoint at 0x5b5a15. Returns with ret 4. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::paintTransitions	void () __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. Painter destructor 0x5b76f0 calls retained nullary 0x5b5a70/0x8a7 at 0x5b780f after draining both worklists. It allocates width*height bytes (product 0x5b5a9d), reads terrain through the packed cache while counting edges, calls buildNeighbourKinds 0x5b68a0 at 0x5b5f4d and fastcall selectTerrainTransition 0x5b3e80 at 0x5b5f5b, then checks diagonal transitions through 0x5b6ba0/0x5b6e00. Rule slots 5/4 select transition/base frames at 0x5b60b6/0x5b60d4. Changed tiles are written through adapter slot 1 at 0x5b6104/0x5b6262 and cached before the byte vector is freed at 0x5b62fe. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::isHorizontalGap	unsigned char (const TRmgGridPoint &, int) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. RepairTerrainPoint calls retained 0x5b6320/0x107 at 0x5b5491 with a point reference and terrain. It rejects x==0 and x>=width-1 through unsigned branches at 0x5b6332/0x5b6340, probes x-1 and x+1 through the packed cache (retained initializePackedCell call 0x5b6367 and expanded adapter slot 4 call 0x5b63ab), and requires both terrain values to differ from the supplied terrain. Both returns use ret 8; the caller tests AL at 0x5b5496. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::isVerticalGap	unsigned char (const TRmgGridPoint &, int) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. RepairTerrainPoint calls retained 0x5b6430/0x106 at 0x5b545f with a point reference and terrain. It rejects y==0 and y>=height-1 through unsigned branches at 0x5b6443/0x5b644f, probes y-1 and y+1 through the packed cache (retained initializePackedCell call 0x5b6476 and expanded adapter slot 4 call 0x5b64b8), and requires both terrain values to differ from the supplied terrain. Both returns use ret 8; the caller tests AL at 0x5b5464. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::buildMatchingNeighbourMask	void (const TRmgGridPoint &, unsigned char *) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. HasSeparatedNeighbours calls retained 0x5b6540/0x2ca at 0x5b681e with a point reference and an eight-byte output buffer. It obtains center terrain from getPackedCell at 0x5b654f, clamps four adjacent coordinates against painter dimensions +0xc/+0x10, and emits cardinal equality bytes (north at output+0, 0x5b65c8; south at output+4, 0x5b65f2). Diagonal entries are guarded by adjoining cardinal matches and use the same terrain/cache domain. Returns with ret 8. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::hasSeparatedNeighbours	unsigned char (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only random-map terrain support; no Dreamcast RMG compiland or corresponding class procedures. RepairTerrainPoint calls retained 0x5b6810/0x84 at 0x5b58e4. This one-reference member builds an eight-byte local matching-neighbour mask through 0x5b6540 at 0x5b681e, wraps direction indices with and 7, and scans matching/unmatching runs around the ring. A full wrap returns zero; reaching a second matching run returns AL=1 at 0x5b688c. Returns with ret 4. Type/method spellings are provisional retail roles.
src/rmg_terrain.cpp	rmgTerrainPainter::getTerrain	int (const TRmgGridPoint &) __attribute__((thiscall))	Complete-only RMG; no Dreamcast RMG compiland or corresponding class procedures. Reconstructed helper ownership is inferred from recurring retail painter operations: The one-point terrain query calls retained getPackedCell 0x5b48d0 then extracts bits 1..4 of its returned word, e.g. paintPoint 0x5b4e55..0x5b4e64 and painter destructor 0x5b7785..0x5b7790. The ordinary helper owns this recurring cache/query operation; its source comment records the caller controls. No standalone retail body or original source inline qualifier is asserted.
src/rmg_terrain.cpp	rmgTerrainPainter::getWidth	unsigned int () __attribute__((thiscall)) const	Complete-only RMG; no Dreamcast RMG compiland or corresponding class procedures. Reconstructed helper ownership is inferred from recurring retail painter operations: Painter construction stores width at this+0xc (0x5b467e). The ordinary dimension accessor models the repeated unsigned loads used by paintTransitions (0x5b5a97) and horizontal gap bounds (0x5b6338); it belongs with the painter implementation. No standalone retail body or original source inline qualifier is asserted.
src/rmg_terrain.cpp	rmgTerrainPainter::getHeight	unsigned int () __attribute__((thiscall)) const	Complete-only RMG; no Dreamcast RMG compiland or corresponding class procedures. Reconstructed helper ownership is inferred from recurring retail painter operations: Painter construction stores height at this+0x10 (0x5b4684). The ordinary dimension accessor models the repeated unsigned loads used by paintTransitions (0x5b5a9a) and vertical gap bounds (0x5b6449); it belongs with the painter implementation. No standalone retail body or original source inline qualifier is asserted.
src/rmg_terrain.cpp	rmgTerrainPainter::selectBaseFrame	int (const TRmgGridPoint &, int, int) __attribute__((thiscall))	Complete-only RMG; no Dreamcast RMG compiland or corresponding class procedures. Reconstructed helper ownership is inferred from recurring retail painter operations: PaintPoint first captures the terrain index, calls getTransitionStrength 0x5b6fd0 at 0x5b4b33, then loads the selected rule and calls its slot 4 at 0x5b4b44. PaintRectangle repeats this sequence at 0x5b4a3e/0x5b4a4f, and PaintTransitions at 0x5b60c2/0x5b60d4. This ordinary helper preserves the recurring operation and the terrain value across the strength call. No standalone retail body or original source inline qualifier is asserted.
src/rmg_terrain.cpp	rmgTerrainPainter::setTile	void (const TRmgGridPoint &, const rmgTerrainTile &) __attribute__((thiscall))	Complete-only RMG; no Dreamcast RMG compiland or corresponding class procedures. Reconstructed helper ownership is inferred from recurring retail painter operations: PaintPoint writes the point/tile through adapter slot 1 at 0x5b4b61, then sets cache validity at 0x5b4b76 and stores terrain, frame and both flip bits through 0x5b4bd7. PaintRectangle repeats the write at 0x5b4a6f and cache updates 0x5b4a81..0x5b4adf. PaintTransitions repeats both update forms at 0x5b6104/0x5b6262. This ordinary helper owns that shared write operation, distinct from adapter-read cache initialization. No standalone retail body or original source inline qualifier is asserted.
src/rmg_terrain.cpp	selectRmgLinePattern	int (const unsigned char *, const TRmgLinePatternTable *, unsigned char &, unsigned char &) __attribute__((fastcall))	Complete-only RMG; no Dreamcast counterpart. Retail refresh 0x4f9f00 calls the retained five-argument selector 0x4f9cb0 with independent pattern and byte-flip outputs. This ordinary scalar-return overload owns the pattern output and preserves the canonical selector, call order and separate flip lifetimes. Its expansion recovers the retail parameter-register roles and post-tile-query pattern comparison (99.7462%); an aggregate return packs the flips and differs. No standalone retail body or original inline qualifier is asserted.
