# Reviewed compiler-generated and external-library exclusions.
# Game-source exclusions live in dc_only.tsv; both lists are checked together.
file	function	line	reason
../stlport/stl_alloc.h	std::allocator<MonsterData>::~allocator<MonsterData>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<NewmapCell::TObjectCell>::~allocator<NewmapCell::TObjectCell>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<SecondarySkillData>::~allocator<SecondarySkillData>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<Sign>::~allocator<Sign>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TBlackMarket>::~allocator<TBlackMarket>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TSeerHut>::~allocator<TSeerHut>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TSpellbookWindow::TSpellbookEntry>::~allocator<TSpellbookWindow::TSpellbookEntry>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TTimedEvent>::~allocator<TTimedEvent>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TTownEvent>::~allocator<TTownEvent>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TownExtra>::~allocator<TownExtra>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<TreasureData>::~allocator<TreasureData>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<army *>::~allocator<army *>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<boat>::~allocator<boat>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<bool>::~allocator<bool>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<char *>::~allocator<char *>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<char>::~allocator<char>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<combatManager::TObstacle>::~allocator<combatManager::TObstacle>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<enum SpellID>::~allocator<enum SpellID>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<enum TArtifact>::~allocator<enum TArtifact>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<game::TRumour>::~allocator<game::TRumour>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<garrison>::~allocator<garrison>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<generator>::~allocator<generator>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
../stlport/stl_alloc.h	std::allocator<hero>::~allocator<hero>	537	Library emission: Dreamcast STLport specialization; Complete uses the VC6 Dinkumware library from its toolchain. No project-authored C++ body is expected for this procedure; source helpers calling containers remain audited separately.
